X,Y,PID,SSL,PMPROPERTYID,UBID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,BEPS,BEPS_METRIC_TYPE,PROPERTY_BEPS_METRIC_YEAR,BEPS_PROPERTY_GROUP,PROPERTY_BEPS_METRIC,DISTANCE_FROM_BEPS_ESTIMATED,PERFORMANCE_REQUIREMENT_EST,MEETS_BEPS,LASTUPDATE,LATITUDE,LONGITUDE,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,OBJECTID
-77.0215302070757,38.9089709847003,PM12004415,0446 0802,12004415,,Kennedy Recreation Center,,,1401 7TH STREET NW,DISTRICT OF COLUMBIA,2,1401 7TH STREET NW,WASHINGTON,DC,20001,2003,Fitness Center/Health Club/Gym,18200,17262.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,247.7,-16.83%,-20.00%,Does Not Meet BEPS,2023/09/12 04:00:00+00,38.9089632,-77.02152792,398132.81967802,137900.50949987,279127,,{0639A2BF-CF1F-2945-E063-782F520A104C},258159
-76.9836234386189,38.8660504752464,PM12004416,5767 0818,12004416,,Ketcham Elementary School,,,1919 15TH STREET SE,DISTRICT OF COLUMBIA,8,1919 15TH STREET SE,WASHINGTON,DC,20020,1909,K-12 School,83139,88300.0,36,ENERGYSTARSCORE,2019,K-12 School,1,-48.73%,-20.00%,Does Not Meet BEPS,2023/09/15 04:00:00+00,38.86604269,-76.98362116,401421.44019542,133135.90663477,286537,,{0639A2BF-CF20-2945-E063-782F520A104C},258160
-77.1002891352549,38.9267768629919,PM12004417,1421 0044,12004417,,Key Elementary School,,,4959 ESKRIDGE TERRACE NW,DISTRICT OF COLUMBIA,3,5001 DANA PLACE NW,WASHINGTON,DC,20016,1928,K-12 School,45258,82886.0,36,ENERGYSTARSCORE,2019,K-12 School,79,,,Meets BEPS,2023/08/19 04:00:00+00,38.92676907,-77.10028682,391303.99990016,139881.6666512,294605,,{0639A2BF-CF21-2945-E063-782F520A104C},258161
-76.9576268908857,38.8830068728665,PM12004418,5441 0806,12004418,,Kimball Elementary School,,,3375 MINNESOTA AVENUE SE,DISTRICT OF COLUMBIA,7,3375 MINNESOTA AVENUE SE,WASHINGTON,DC,20019,1942,K-12 School,92511,74122.2,36,ENERGYSTARSCORE,2019,K-12 School,78,,,Meets BEPS,2023/09/12 04:00:00+00,38.88299909,-76.95762462,403676.68013706,135018.92038623,294565,,{0639A2BF-CF22-2945-E063-782F520A104C},258162
-76.9981670859497,38.8425506211508,PM12004419,5975 0806,12004419,,King Elementary School,,,3200 6TH STREET SE,DISTRICT OF COLUMBIA,8,3200 6TH STREET SE,WASHINGTON,DC,20032,1968,K-12 School,77985,65500.0,36,ENERGYSTARSCORE,2019,K-12 School,36,,,Meets BEPS,2023/09/19 04:00:00+00,38.84254284,-76.99816481,400159.31969471,130527.12950259,294557,,{0639A2BF-CF23-2945-E063-782F520A104C},258163
-77.0127576955908,38.8750908893088,PM12004420,0597 0830,12004420,,King Greenleaf Recreation Center,,,201 N STREET SW,UNITED STATES OF AMERICA,6,201 N STREET SW,WASHINGTON,DC,20024,2005,Fitness Center/Health Club/Gym,16562,15960.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,211.5,-2.60%,-20.00%,Does Not Meet BEPS,2023/09/10 04:00:00+00,38.87508311,-77.01275541,398893.15996539,134139.41037601,52917,,{0639A2BF-CF24-2945-E063-782F520A104C},258164
-77.0061908051708,38.8370797011231,PM12004421,6095 0036,12004421,,King Office Building,,,3720 MARTIN LUTHER KING JR AVENUE SE,DISTRICT OF COLUMBIA,8,3720 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20032,1000,Office,34500,34500.0,71,ENERGYSTARSCORE,2019,Office_all,59,-16.48%,-16.48%,Does Not Meet BEPS,2023/09/17 04:00:00+00,38.83707193,-77.00618852,399462.71030731,129919.83745994,278424,,{0639A2BF-CF25-2945-E063-782F520A104C},258165
-77.0344108807339,38.9285333454052,PM12004422,2672 0890,12004422,,La Casa Permanent Supportive Housing Program,,,1444 IRVING STREET NW,DISTRICT OF COLUMBIA,1,1444 Irving Street NW,WASHINGTON,DC,20010,1980,Other - Lodging/Residential,44850,30099.0,143,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Lodging,186.6,-23.37%,-20.00%,Does Not Meet BEPS,2023/07/21 04:00:00+00,38.92852555,-77.03440858,397016.46041063,140072.43669567,306034,,{0639A2BF-CF26-2945-E063-782F520A104C},258166
-77.0680394312603,38.9666353521091,PM12004423,2012 0012,12004423,,Lafayette Elementary School,,,5701 BROAD BRANCH ROAD NW,DISTRICT OF COLUMBIA,4,5701 BROAD BRANCH ROAD NW,WASHINGTON,DC,20015,1931,K-12 School,47473,141069.0,36,ENERGYSTARSCORE,2019,K-12 School,70,,,Meets BEPS,2023/09/12 04:00:00+00,38.96662755,-77.06803712,394103.71021247,144303.73666378,294611,,{0639A2BF-CF27-2945-E063-782F520A104C},258167
-77.008239972995,38.967735063289,PM12004424,3727 0012,12004424,,Lamond Recreation Center,,,20 TUCKERMAN STREET NE,UNITED STATES OF AMERICA,4,20 Tuckerman Street NE,WASHINGTON,DC,20011,2007,Fitness Center/Health Club/Gym,16000,14842.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,190.7,,,Meets BEPS,2023/07/21 04:00:00+00,38.96772726,-77.00823768,399286.11023826,144423.64980568,296166,,{0639A2BF-CF28-2945-E063-782F520A104C},258168
-76.9995866047448,38.9551359287905,PM12004425,3761 0804,12004425,,Lamont Riggs Library,,,5401 SOUTH DAKOTA AVENUE NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,5,5401 SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20011,1950,Library,17849,17927.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Library,198.6,,,Meets BEPS,2023/05/16 04:00:00+00,38.95512813,-76.99958432,400036.02982379,143024.99705928,288645,,{0639A2BF-CF29-2945-E063-782F520A104C},258169
-76.976731473995,38.9247248573624,PM12004426,4212 0803,12004426,,Langdon Elementary School,,,1920 EVARTS STREET NE,DISTRICT OF COLUMBIA,5,1900 EVARTS STREET NE,WASHINGTON,DC,20018,1948,K-12 School,99900,101400.0,36,ENERGYSTARSCORE,2019,K-12 School,33,-3.05%,-20.00%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.92471706,-76.9767292,402017.89967029,139649.35663207,294532,,{0639A2BF-CF2A-2945-E063-782F520A104C},258170
-76.9745291951301,38.92659506555,PM12004427,4215 0820,12004427,,Langdon Park Community Center and Pool,,,2901 20TH STREET NE,DISTRICT OF COLUMBIA,5,2901 20TH STREET NE,WASHINGTON,DC,20018,1000,Social/Meeting Hall,14269,14269.0,192,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Social/meeting,279.2,-31.23%,-20.00%,Does Not Meet BEPS,2023/05/16 04:00:00+00,38.92658727,-76.97452692,402208.80981826,139857.01688426,287283,,{0639A2BF-CF2B-2945-E063-782F520A104C},258171
-77.0043307598566,38.9149347975856,PM12004428,3530 0891,12004428,,Langley Elementary School,,,151 T STREET NE,DISTRICT OF COLUMBIA,5,101 T Street NE,WASHINGTON,DC,20002,1923,K-12 School,412627,110290.0,36,ENERGYSTARSCORE,2019,K-12 School,62,,,Meets BEPS,2023/08/04 04:00:00+00,38.91492701,-77.00432847,399624.61035207,138562.33038416,285757,,{0639A2BF-CF2C-2945-E063-782F520A104C},258172
-76.9995637329207,38.9597886064883,PM12004429,PAR 01380037,12004429,,LaSalle-Backus Education Campus,,,445 RIGGS ROAD NE,DISTRICT OF COLUMBIA,4,501 RIGGS ROAD NE,WASHINGTON,DC,20011,2008,K-12 School,61344,58821.0,36,ENERGYSTARSCORE,2019,K-12 School,63,,,Meets BEPS,2023/09/15 04:00:00+00,38.95978081,-76.99956145,400038.00964163,143541.48741896,294489,,{0639A2BF-CF2D-2945-E063-782F520A104C},258173
-77.0043307598566,38.9149347975856,PM12004430,3530 0891,12004430,,McKinley Middle School and Technology High School,,,151 T STREET NE,DISTRICT OF COLUMBIA,5,151 T STREET NE,WASHINGTON,DC,20002,1928,K-12 School,412627,285822.0,36,ENERGYSTARSCORE,2019,K-12 School,46,,,Meets BEPS,2023/09/22 04:00:00+00,38.91492701,-77.00432847,399624.61035207,138562.33038416,296345,,{0639A2BF-CF2E-2945-E063-782F520A104C},258174
-77.026594815579,38.9228340208319,PM12004431,2864 0830,12004431,,Meyer Elementary School (swing space),,,2501 11TH STREET NW,DISTRICT OF COLUMBIA,1,2501 11TH STREET NW,WASHINGTON,DC,20001,1000,K-12 School,61423,60285.0,36,ENERGYSTARSCORE,2019,K-12 School,39,,,Meets BEPS,2023/09/22 04:00:00+00,38.92282623,-77.02659252,397694.00020511,139439.53710832,242979,,{0639A2BF-CF2F-2945-E063-782F520A104C},258175
-76.9829459565985,38.8566637840361,PM12004432,5829 0801,12004432,,Moten Elementary School,,,1565 MORRIS ROAD SE,DISTRICT OF COLUMBIA,8,1565 MORRIS ROAD SE,WASHINGTON,DC,20020,1955,K-12 School,182558,119700.0,36,ENERGYSTARSCORE,2019,K-12 School,58,,,Meets BEPS,2023/09/18 04:00:00+00,38.856656,-76.98294368,401480.43008798,132093.92656153,294524,,{0639A2BF-CF30-2945-E063-782F520A104C},258176
-77.014880238788,38.8134699243276,PM12004433,6264 0802,12004433,,MPD Bomb Squad Trailers and Tactical Village,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4669 Blue Plains Drive SW,WASHINGTON,DC,20001,1000,Other - Public Services,358523,38725.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,158.1,,,Meets BEPS,2023/07/14 04:00:00+00,38.81346215,-77.01487796,398707.86264268,127299.08253894,299768,,{0639A2BF-CF31-2945-E063-782F520A104C},258177
-77.014880238788,38.8134699243276,PM12004434,6264 0802,12004434,,MPD Evidence Control Branch,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,17 DC Village Lane SW,WASHINGTON,DC,20001,1950,Non-Refrigerated Warehouse,358523,39501.0,19,ENERGYSTARSCORE,2019,Warehouse_all,6,-30.48%,-20.00%,Does Not Meet BEPS,2023/09/22 04:00:00+00,38.81346215,-77.01487796,398707.86264268,127299.08253894,307895,,{0639A2BF-CF32-2945-E063-782F520A104C},258178
-77.044272685285,38.9171774656644,PM12004435,2535 0826,12004435,,Oyster-Adams Bilingual School (Adams),,,2000 19TH STREET NW,DISTRICT OF COLUMBIA,1,2020 19TH STREET NW,WASHINGTON,DC,20009,1900,K-12 School,86344,75000.0,36,ENERGYSTARSCORE,2019,K-12 School,60,,,Meets BEPS,2023/07/21 04:00:00+00,38.91716968,-77.04427039,396160.73973243,138812.20748234,294534,,{0639A2BF-CF33-2945-E063-782F520A104C},258179
-77.0124443939808,38.9043953256108,PM12004436,0557 0171,12004436,,Walker-Jones Education Campus,,,1100 1ST STREET NW,DISTRICT OF COLUMBIA,6,1125 NEW JERSEY AVENUE NW,WASHINGTON,DC,20001,2009,K-12 School,121524,121700.0,36,ENERGYSTARSCORE,2019,K-12 School,12,-25.67%,-20.00%,Does Not Meet BEPS,2023/09/12 04:00:00+00,38.90438754,-77.01244211,398920.78967914,137392.42733396,307735,,{0639A2BF-CF34-2945-E063-782F520A104C},258180
-76.9867622704466,38.9248321815657,PM12004264,3956 0802,12004264,,Engine Company 26,,,1340 BRENTWOOD ROAD NE,DISTRICT OF COLUMBIA,5,1340 RHODE ISLAND Avenue NE,WASHINGTON,DC,20018,1937,Fire Station,10213,10213.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,202.4,-8.60%,-20.00%,Does Not Meet BEPS,2023/09/16 04:00:00+00,38.92482439,-76.98675999,401148.08995809,139661.09723654,294518,,{0639A2BF-CF35-2945-E063-782F520A104C},258181
-76.9713681888726,38.8526480828011,PM12004265,5845 0833,12004265,,Engine Company 32,,,2425 IRVING STREET SE,DISTRICT OF COLUMBIA,8,2425 Irving Street SE,WASHINGTON,DC,20020,2004,Fire Station,10300,10300.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,249.5,-25.85%,-20.00%,Does Not Meet BEPS,2023/09/16 04:00:00+00,38.8526403,-76.97136592,402485.47975151,131648.4066563,47304,,{0639A2BF-CF36-2945-E063-782F520A104C},258182
-77.0051497049593,38.8309031005548,PM12004266,6169 0806,12004266,,Engine Company 33,,,101 ATLANTIC STREET SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,101 ATLANTIC STREET SE,WASHINGTON,DC,20032,1987,Fire Station,16206,14519.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,188.9,-2.06%,-20.00%,Does Not Meet BEPS,2023/09/23 04:00:00+00,38.83089533,-77.00514742,399553.06034971,129234.18738883,294471,,{0639A2BF-CF37-2945-E063-782F520A104C},258183
-77.0250274864807,38.9234046839377,PM12004267,2882 1036,12004267,,Engine Company 4,,,2531 SHERMAN AVENUE NW,DISTRICT OF COLUMBIA,1,2531 SHERMAN AVENUE NW,WASHINGTON,DC,20001,1974,Fire Station,20340,19315.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,198.4,-6.75%,-20.00%,Does Not Meet BEPS,2023/07/21 04:00:00+00,38.92339689,-77.02502519,397829.93032252,139502.84678279,232303,,{0639A2BF-CF38-2945-E063-782F520A104C},258184
-76.9829321133469,38.8856509669702,PM12004268,1073 0806,12004268,,Engine Company 8,,,1520 C STREET SE,DISTRICT OF COLUMBIA,6,1520 C STREET SE,WASHINGTON,DC,20003,1963,Fire Station,9947,10080.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,181.2,,,Meets BEPS,2023/09/16 04:00:00+00,38.88564318,-76.98292984,401481.02965304,135311.71988527,289723,,{0639A2BF-CF39-2945-E063-782F520A104C},258185
-76.951671761904,38.8844327233744,PM12004269,5423 1793,12004269,,Family Shelter 37th St SE,,,342 37TH ST SE,BANNEKER COURT CONDO,7,342 37TH STREET SE,WASHINGTON,DC,20019,1950,Other - Lodging/Residential,11015,14196.0,143,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Lodging,146.2,-2.19%,-2.19%,Does Not Meet BEPS,2023/05/23 04:00:00+00,38.88442494,-76.95166949,404193.29037878,135177.45738651,34876,,{0639A2BF-CF3A-2945-E063-782F520A104C},258186
-76.9798652376219,38.8638429250731,PM12004270,"5760 0038; 5760 0039",12004270,,Family Shelter V Street SE,,,1703 V STREET SE,DISTRICT OF COLUMBIA,8,1701-1711 V Street SE,WASHINGTON,DC,20002,1000,Other - Lodging/Residential,19672,22182.0,143,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Lodging,70.4,,,Meets BEPS,2023/05/04 04:00:00+00,38.86383514,-76.97986296,401747.65022214,132890.91762007,155327,,{0639A2BF-CF3B-2945-E063-782F520A104C},258187
-77.0132992198482,38.8955119070046,PM12004271,0571 0820,12004271,,Federal City Shelter/John L.Young Shelter,,,425 2ND STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,6,425 2nd Street NW,WASHINGTON,DC,20001,1949,Other - Lodging/Residential,188720,183860.0,143,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Lodging,197,-27.41%,-20.00%,Does Not Meet BEPS,2023/07/14 04:00:00+00,38.89550412,-77.01329693,398846.50021201,136406.30697676,299726,,{0639A2BF-CF3C-2945-E063-782F520A104C},258188
-77.014880238788,38.8134699243276,PM12004272,6264 0802,12004272,,FEMS Training Academy,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4600 Shepherd Parkway SW,WASHINGTON,DC,20001,1000,Adult Education,358523,55816.0,110,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Education,62.2,,,Meets BEPS,2023/09/19 04:00:00+00,38.81346215,-77.01487796,398707.86264268,127299.08253894,295479,,{0639A2BF-CF3D-2945-E063-782F520A104C},258189
-77.014880238788,38.8134699243276,PM12004273,6264 0802,12004273,,FEMS Training Academy - New Building,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4600 Overlook Avenue SW,WASHINGTON,DC,20001,1000,Adult Education,358523,14666.0,110,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Education,158.7,-30.69%,-20.00%,Does Not Meet BEPS,2023/07/14 04:00:00+00,38.81346215,-77.01487796,398707.86264268,127299.08253894,812829,,{0639A2BF-CF3E-2945-E063-782F520A104C},258190
-76.9869986521078,38.8819711772472,PM12004275,1043 0806,12004275,,Field Operations Division Administrative Office,,,1338 REAR G STREET SE,DISTRICT OF COLUMBIA,6,1340 G STREET SE,WASHINGTON,DC,20003,1000,Mixed Use Property,29310,39310.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,88,,,Meets BEPS,2023/09/08 04:00:00+00,38.88196339,-76.98699637,401128.27032275,134903.17675542,66568,,{0639A2BF-CF3F-2945-E063-782F520A104C},258191
-76.9736423332435,38.9150853806462,PM12004276,4395 0817,12004276,,Fifth District Station,,,1805 BLADENSBURG ROAD NE,DISTRICT OF COLUMBIA,5,1805 BLADENSBURG ROAD NE,WASHINGTON,DC,20002,1978,Police Station,43955,43955.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,185.5,,,Meets BEPS,2023/07/14 04:00:00+00,38.91507759,-76.97364006,402286.07973942,138579.36717467,286486,,{0639A2BF-CF40-2945-E063-782F520A104C},258192
-77.0162072858419,38.9220303359476,PM12004277,PAR 01080006,12004277,,Fire Alarm Headquarters,,,300 MCMILLAN DRIVE NW,DISTRICT OF COLUMBIA,1,300 MCMILLAN DRIVE NW,WASHINGTON,DC,20001,1000,Other - Public Services,32476,27224.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,14,,,Meets BEPS,2023/09/15 04:00:00+00,38.92202254,-77.016205,398594.74964543,139350.1095656,295043,,{0639A2BF-CF41-2945-E063-782F520A104C},258193
-77.0252648859603,38.9118892193506,PM12004279,0364 0837,12004279,,Former Shaw Middle School (future Benjamin Banneker High School),,,925 RHODE ISLAND AVENUE NW,DISTRICT OF COLUMBIA,6,920 R Street NW,WASHINGTON,DC,20001,1000,K-12 School,187700,230400.0,139,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,K-12 School,2.9,,,Meets BEPS,2023/09/22 04:00:00+00,38.91188143,-77.02526259,397808.99033215,138224.54003333,-38430,,{0639A2BF-CF42-2945-E063-782F520A104C},258194
-76.9446884794138,38.8692057649217,PM12004280,5369 0807,12004280,,Fort Davis Community Center,,,41ST ST SE,DISTRICT OF COLUMBIA,7,1400 41ST STREET SE,WASHINGTON,DC,20020,1980,Social/Meeting Hall,13408,13408.0,192,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Social/meeting,304.1,-36.86%,-20.00%,Does Not Meet BEPS,2023/09/09 04:00:00+00,38.86919798,-76.94468622,404800.20256435,133487.4939019,295122,,{0639A2BF-CF43-2945-E063-782F520A104C},258195
-77.0774836026013,38.9529259268218,PM12004281,"1759 0804; 1759 0809; 1759 0810",12004281,,Fort Reno,,,3903 CHESAPEAKE STREET NW,DISTRICT OF COLUMBIA,3,3903/4025 Chesapeake Street NW,WASHINGTON,DC,20001,1000,Other - Public Services,27365,26090.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,6.6,,,Meets BEPS,2023/07/14 04:00:00+00,38.95291813,-77.07748129,393283.96014692,142782.51690514,284803,,{0639A2BF-CF44-2945-E063-782F520A104C},258196
-76.9783044569299,38.857654057966,PM12004282,PAR 02200045,12004282,,Fort Stanton Recreation Center and Pool,,,1800 ERIE STREET SE,DISTRICT OF COLUMBIA,8,1812 ERIE STREET SE,WASHINGTON,DC,20020,2012,Fitness Center/Health Club/Gym,23852,23862.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,192.5,,,Meets BEPS,2023/09/22 04:00:00+00,38.85764628,-76.97830218,401883.27023681,132203.94027675,296165,,{0639A2BF-CF45-2945-E063-782F520A104C},258197
-77.0311611844066,38.9702697241508,PM12004283,PAR 00890064,12004283,,Fort Stevens Recreation Center,,,1327 VAN BUREN STREET NW,DISTRICT OF COLUMBIA,4,1812 ERIE STREET SE,WASHINGTON,DC,20012,1955,Fitness Center/Health Club/Gym,11274,11274.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,227.6,-9.49%,-20.00%,Does Not Meet BEPS,2023/09/12 04:00:00+00,38.97026192,-77.03115889,397299.81972821,144705.44967171,296165,,{0639A2BF-CF46-2945-E063-782F520A104C},258198
-77.0025835473491,38.947311070867,PM12004284,PAR 01230057,12004284,,Fort Totten Solid Waste Transfer Station,,,4900 BATES ROAD NE,DISTRICT OF COLUMBIA,5,4900 BATES ROAD NE,WASHINGTON,DC,20011,1961,Other - Public Services,34612,65431.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,94.7,,,Meets BEPS,2023/07/14 04:00:00+00,38.94730327,-77.00258126,399776.2400101,142156.36964138,301206,,{0639A2BF-CF47-2945-E063-782F520A104C},258199
-77.0274132738899,38.9631335819335,PM12004285,PAR 01010055,12004285,,Fourth District Station,,,6001 GEORGIA AVENUE NW,DISTRICT OF COLUMBIA,4,6001 GEORGIA AVENUE NW,WASHINGTON,DC,20011,1960,Police Station,57049,48250.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,288.1,-35.79%,-20.00%,Does Not Meet BEPS,2023/07/21 04:00:00+00,38.96312578,-77.02741098,397624.36982255,143913.16677387,243485,,{0639A2BF-CF48-2945-E063-782F520A104C},258200
-77.0256091167845,38.9325973896044,PM12004286,2894 0896,12004286,,Fourth District Substation,,,750 PARK ROAD NW,DISTRICT OF COLUMBIA,1,750 PARK ROAD NW,WASHINGTON,DC,20010,1920,Police Station,13680,13671.0,185,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Fire station/police station,208.5,-11.27%,-20.00%,Does Not Meet BEPS,2023/07/21 04:00:00+00,38.9325896,-77.02560682,397779.78028454,140523.33046707,233054,,{0639A2BF-CF49-2945-E063-782F520A104C},258201
-76.9542032722354,38.8648797830118,PM12004287,PAR 02070064,12004287,,Francis A. Gregory Library,,,3660 ALABAMA AVE SE WASHINGTON DC 20020,UNITED STATES OF AMERICA,7,3660 Alabama Avenue SE,WASHINGTON,DC,20020,2004,Library,18777,36888.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Library,124.5,,,Meets BEPS,2023/09/23 04:00:00+00,38.864872,-76.954201,403974.73844266,133006.82097819,290019,,{0639A2BF-CF4A-2945-E063-782F520A104C},258202
-77.0330701047863,38.9179024704259,PM12004288,0204 0844,12004288,,Franklin D. Reeves Municipal Center,,,1414 V STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,1,2000 14th Street NW,WASHINGTON,DC,20009,1986,Office,533329,346323.0,71,ENERGYSTARSCORE,2019,Office_all,56,-19.82%,-19.82%,Does Not Meet BEPS,2023/09/23 04:00:00+00,38.91789468,-77.03306781,397132.28998763,138892.27701629,239976,,{0639A2BF-CF4B-2945-E063-782F520A104C},258203
-76.9851352821237,38.9188617909754,PM12004289,4107 0239,12004289,,Fueling Fleet Storage,,,1333 W ST NE,DISTRICT OF COLUMBIA,5,1241 W Street NE,WASHINGTON,DC,20018,1000,Other - Public Services,11000,11000.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,280.7,-18.42%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.918854,-76.985133,401289.2801791,138998.35517523,301879,,{0639A2BF-CF4C-2945-E063-782F520A104C},258204
-76.970807048213,38.8517411638095,PM12004290,5725 0013,12004290,,Garfield Elementary School,,,2435 ALABAMA AVENUE SE,DISTRICT OF COLUMBIA,8,2435 ALABAMA AVENUE SE,WASHINGTON,DC,20020,1910,K-12 School,53580,78704.0,36,ENERGYSTARSCORE,2019,K-12 School,40,,,Meets BEPS,2023/09/18 04:00:00+00,38.85173338,-76.97080478,402534.21971425,131547.74752633,278160,,{0639A2BF-CF4D-2945-E063-782F520A104C},258205
-77.025665425534,38.9179301944276,PM12004291,0359 0800,12004291,,Garnett Patterson School,,,2055 10TH STREET NW,DISTRICT OF COLUMBIA,1,2001 10TH STREET NW,WASHINGTON,DC,20001,1000,K-12 School,108183,82700.0,36,ENERGYSTARSCORE,2019,K-12 School,79,,,Meets BEPS,2023/07/21 04:00:00+00,38.9179224,-77.02566313,397774.44025219,138895.14760328,294533,,{0639A2BF-CF4E-2945-E063-782F520A104C},258206
-77.0284557017386,38.9138396020876,PM12004292,0276 0134,12004292,,Garrison Elementary School,,,1200 S STREET NW,DISTRICT OF COLUMBIA,2,1200 S STREET NW,WASHINGTON,DC,20009,1960,K-12 School,67579,61040.0,36,ENERGYSTARSCORE,2019,K-12 School,68,,,Meets BEPS,2023/09/12 04:00:00+00,38.91383181,-77.02845341,397532.3198694,138441.12976007,294509,,{0639A2BF-CF4F-2945-E063-782F520A104C},258207
-77.0133530575428,38.9053876754649,PM12004293,0557 0849,12004293,,Georgetown Library,,,128 M STREET NW,DISTRICT OF COLUMBIA,6,3260 R Street NW,WASHINGTON,DC,20007,1000,Library,44816,20159.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Library,250.6,-17.80%,-20.00%,Does Not Meet BEPS,2023/07/14 04:00:00+00,38.90537989,-77.01335077,398841.98995832,137502.59736858,295142,,{0639A2BF-CF50-2945-E063-782F520A104C},258208
-77.0385409859534,38.9240076557408,PM12004294,2576 0064,12004294,,H.D. Cooke Elementary School,,,2525 17TH STREET NW,DISTRICT OF COLUMBIA,1,2525 17TH STREET NW,WASHINGTON,DC,20001,1909,K-12 School,66429,85708.0,36,ENERGYSTARSCORE,2019,K-12 School,38,,,Meets BEPS,2023/07/21 04:00:00+00,38.92399986,-77.03853869,396658.12990853,139570.18954025,235863,,{0639A2BF-CF51-2945-E063-782F520A104C},258209
-76.9227011024117,38.8968193746523,PM12004295,5218 0026,12004295,,H.D. Woodson High School,,,540 55TH STREET NE,DISTRICT OF COLUMBIA,7,540 55TH STREET NE,WASHINGTON,DC,20019,2013,K-12 School,236535,241775.0,36,ENERGYSTARSCORE,2019,K-12 School,36,,,Meets BEPS,2023/09/17 04:00:00+00,38.89681158,-76.92269884,406705.70027337,136554.20053162,309633,,{0639A2BF-CF52-2945-E063-782F520A104C},258210
-77.0686292379838,38.9154030645513,PM12004296,1297 0853,12004296,,Hardy Middle School/Fillmore Arts Center,,,1819 35TH STREET NW,DISTRICT OF COLUMBIA,2,1819 35TH STREET NW,WASHINGTON,DC,20007,1931,K-12 School,132328,91100.0,36,ENERGYSTARSCORE,2019,K-12 School,17,-19.70%,-20.00%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.91539528,-77.06862693,394048.32018555,138616.54046495,274432,,{0639A2BF-CF53-2945-E063-782F520A104C},258211
